country_name,iso_code,year,gdp_per_capita,population,co2,co2_per_capita,life_expectancy
China,CHN,2019,10342.90095,1407745000.0,10713.5146484375,7.526070594787598,77.9396
China,CHN,2020,10627.4638,1411100000.0,10896.5205078125,7.640749931335449,78.0191
China,CHN,2021,12887.43572,1412360000.0,11284.4013671875,7.91089916229248,78.1166
China,CHN,2022,12970.60564,1412175000.0,11711.8076171875,8.21777629852295,78.2021
China,CHN,2023,12951.17824,1410710000.0,12172.0087890625,8.55626106262207,77.9529
Egypt,EGY,1990,735.982935,58396618.0,72.88369750976562,1.2480806112289429,62.5132
Egypt,EGY,1991,622.829605,60028997.0,74.44676208496094,1.2401798963546753,63.0594
Egypt,EGY,1992,680.7992386,61480660.0,77.41934967041016,1.2592471837997437,63.5852
Egypt,EGY,1993,740.3342174,62915681.0,90.83472442626952,1.443753361701965,64.1471
Egypt,EGY,1994,807.3035372,64285589.0,87.48298645019531,1.360848903656006,64.6632
Egypt,EGY,1995,916.3266177,65652622.0,97.96823120117188,1.4922212362289429,65.2143
Egypt,EGY,1996,1008.976376,67028048.0,97.0423355102539,1.4477870464324951,65.7334
Egypt,EGY,1997,1146.201721,68431740.0,110.93408203125,1.62109112739563,66.2066
Egypt,EGY,1998,1212.822598,69943294.0,124.25627899169922,1.7765288352966309,66.6355
Egypt,EGY,1999,1268.309492,71520954.0,126.98719787597656,1.7755244970321655,67.0104
Egypt,EGY,2000,1366.092744,73083284.0,142.83685302734375,1.9544392824172971,67.3323
Egypt,EGY,2001,1295.137418,74652029.0,126.3720474243164,1.6928144693374634,67.6118
Egypt,EGY,2002,1116.828846,76239137.0,128.3618927001953,1.683674454689026,67.8456
Egypt,EGY,2003,1031.275563,77853548.0,149.95399475097656,1.926103591918945,68.0451
Egypt,EGY,2004,991.2556891,79477443.0,151.91708374023438,1.911449193954468,68.211
Egypt,EGY,2005,1105.539207,81101004.0,166.93389892578125,2.0583455562591557,68.3552
Egypt,EGY,2006,1298.979002,82700403.0,178.3892822265625,2.1570544242858887,68.4929
Egypt,EGY,2007,1547.741707,84276225.0,189.20114135742188,2.245012044906616,68.6266
Egypt,EGY,2008,1896.215943,85864789.0,195.8597717285156,2.2810254096984863,68.7613
Egypt,EGY,2009,2161.639646,87501636.0,205.24285888671875,2.3455889225006104,68.915
Egypt,EGY,2010,2455.081946,89196072.0,202.7042388916016,2.272569179534912,69.0782
Egypt,EGY,2011,2590.643849,91093059.0,221.675048828125,2.4335007667541504,69.2322
Egypt,EGY,2012,2996.067707,93161001.0,212.5244598388672,2.2812600135803223,69.4643
Egypt,EGY,2013,3025.525636,95333553.0,219.0865631103516,2.298105478286743,69.6317
Egypt,EGY,2014,3133.391023,97528654.0,227.25408935546875,2.3301265239715576,69.9112
Egypt,EGY,2015,3306.981594,99597342.0,226.65396118164065,2.275703191757202,70.1346
Egypt,EGY,2016,3270.628777,101644589.0,245.16358947753903,2.411968946456909,70.4367
Egypt,EGY,2017,2395.103333,103696057.0,253.3638916015625,2.4433319568634038,70.7086
Egypt,EGY,2018,2484.703156,105682094.0,241.90318298339844,2.288970470428467,70.9741
Egypt,EGY,2019,2962.98892,107553158.0,234.06016540527344,2.176227569580078,71.2128
Egypt,EGY,2020,3511.11381,109315124.0,246.3232879638672,2.2533323764801025,69.7897
Egypt,EGY,2021,3827.354154,110957008.0,266.8389892578125,2.404886484146118,68.9759
Egypt,EGY,2022,4233.307837,112618250.0,249.89866638183597,2.218989133834839,71.0097
Egypt,EGY,2023,3456.789685,114535772.0,250.23019409179688,2.184733867645264,71.6335
Ethiopia,ETH,1990,262.1089711,47609755.0,2.986506938934326,0.0627288818359375,45.1166
Ethiopia,ETH,1991,277.5659104,49717198.0,2.9584720134735107,0.0595060028135776,46.6565
Ethiopia,ETH,1992,207.4064009,51853747.0,2.936737060546875,0.0566349923610687,47.2788
Ethiopia,ETH,1993,168.5204014,53708891.0,2.9936230182647705,0.0557379387319088,47.6757
Ethiopia,ETH,1994,127.6859235,55611508.0,2.1972010135650635,0.0395098216831684,47.9256
Ethiopia,ETH,1995,136.5236191,57537335.0,2.505953073501587,0.0435535088181495,48.1562
Ethiopia,ETH,1996,147.3274589,59467635.0,2.794188976287842,0.0469867140054702,48.6974
Ethiopia,ETH,1997,143.3695315,61404539.0,2.9801580905914307,0.0485331863164901,49.21
Ethiopia,ETH,1998,126.4650958,63363524.0,3.1474220752716064,0.049672458320856,49.7854
Ethiopia,ETH,1999,120.7346315,65374561.0,3.094275951385498,0.0473315007984638,49.4857
Ethiopia,ETH,2000,122.2692026,67411494.0,3.462855100631714,0.0513689070940017,50.8802
Ethiopia,ETH,2001,118.4572043,69487762.0,4.264585971832275,0.0613717511296272,51.4276
Ethiopia,ETH,2002,109.5938136,71635517.0,4.431686878204346,0.0618643797934055,52.0851
Ethiopia,ETH,2003,116.8004911,73832663.0,4.870232105255127,0.0659631118178367,52.8773
Ethiopia,ETH,2004,133.1698125,76077206.0,5.158551216125488,0.0678067803382873,53.7349
Ethiopia,ETH,2005,158.2434581,78367470.0,4.95612907409668,0.0632421672344207,54.364
Ethiopia,ETH,2006,189.3457375,80703490.0,5.318177223205566,0.0658977255225181,55.4017
Ethiopia,ETH,2007,237.146256,83103217.0,5.839595794677734,0.07026918977499,56.5665
Ethiopia,ETH,2008,316.4104751,85543668.0,6.417596817016602,0.0750212967395782,57.7325
Ethiopia,ETH,2009,368.5747123,88007636.0,6.453444957733154,0.0733282342553138,58.715
Ethiopia,ETH,2010,330.6194128,90538514.0,6.344199180603027,0.0700718238949775,59.7094
Ethiopia,ETH,2011,343.0249424,93149970.0,7.3548479080200195,0.0789570584893226,60.5947
Ethiopia,ETH,2012,452.1010319,95798767.0,7.988424777984619,0.083387553691864,61.4426
Ethiopia,ETH,2013,484.0398331,98438751.0,9.7437105178833,0.0989824682474136,62.1613
Ethiopia,ETH,2014,549.9865771,101115610.0,11.543205261230469,0.1141584813594818,62.9272
Ethiopia,ETH,2015,597.9121132,103867135.0,12.563613891601562,0.1209585070610046,63.592
Ethiopia,ETH,2016,641.6515233,106718162.0,14.323219299316406,0.1342153847217559,64.1624
Ethiopia,ETH,2017,696.3484291,109666481.0,14.602656364440918,0.1331551373004913,64.7659
Ethiopia,ETH,2018,739.7020223,112664152.0,16.117197036743164,0.1430552303791046,65.2573
Ethiopia,ETH,2019,793.4732472,115737383.0,17.177141189575195,0.1484148055315017,65.7413
Ethiopia,ETH,2020,829.7909825,118917671.0,16.735015869140625,0.1407277435064315,65.9688
Ethiopia,ETH,2021,893.0098354,122138588.0,17.905590057373047,0.146600604057312,65.3299
Ethiopia,ETH,2022,982.1031615,125384287.0,16.959747314453125,0.1352621465921402,66.8971
Ethiopia,ETH,2023,1055.810916,128691692.0,17.570661544799805,0.1365329921245575,67.315
Germany,DEU,1990,22385.67783,79433029.0,1054.7958984375,13.233256340026855,75.3414
Germany,DEU,1991,23443.33508,80013896.0,1016.9295043945312,12.663625717163086,75.5597
Germany,DEU,1992,26559.85439,80624598.0,969.4644165039062,11.978323936462402,76.0035
Germany,DEU,1993,25616.65088,81156363.0,959.3858642578124,11.773516654968262,76.0803
Germany,DEU,1994,27201.95936,81438348.0,943.2276611328124,11.534621238708496,76.3799
Germany,DEU,1995,31747.24494,81678051.0,939.93359375,11.459824562072754,76.5515
Germany,DEU,1996,30599.7891,81914831.0,959.6901245117188,11.666092872619627,76.7833
Germany,DEU,1997,27046.95655,82034771.0,931.5081176757812,11.306132316589355,77.2182
Germany,DEU,1998,27395.94406,82047195.0,923.4986572265624,11.260540008544922,77.5759
Germany,DEU,1999,26965.49228,82100243.0,895.4420166015625,10.963037490844728,77.7977
Germany,DEU,2000,23925.85599,82211508.0,898.9757690429688,10.9902925491333,78.0563
Germany,DEU,2001,23878.36415,82349925.0,915.2547607421876,11.170650482177734,78.4023
Germany,DEU,2002,25486.5942,82488495.0,898.8342895507812,10.95226764678955,78.4749
Germany,DEU,2003,30711.10225,82534176.0,894.5010986328125,10.893721580505373,78.5361
Germany,DEU,2004,34566.73591,82516260.0,876.56982421875,10.677803993225098,79.1186
Germany,DEU,2005,35084.43635,82469422.0,867.8804931640625,10.577879905700684,79.254
Germany,DEU,2006,36980.33499,82376451.0,886.434326171875,10.849607467651367,79.5862
Germany,DEU,2007,42350.92172,82266372.0,846.1529541015625,10.407971382141112,79.7306
Germany,DEU,2008,46379.1648,82110097.0,856.6425170898438,10.561388969421388,79.8161
Germany,DEU,2009,42471.88686,81902307.0,789.9839477539062,9.760687828063965,79.9151
Germany,DEU,2010,42396.9666,81776930.0,826.7047119140625,10.227580070495604,80.0814
Germany,DEU,2011,47630.97619,80274983.0,804.5415649414062,9.95007038116455,80.3549
Germany,DEU,2012,44718.01592,80425823.0,814.093017578125,10.06091594696045,80.5017
Germany,DEU,2013,47206.83535,80645605.0,831.7455444335938,10.263195037841797,80.454
Germany,DEU,2014,48959.59912,80982500.0,792.5836181640625,9.739761352539062,80.9056
Germany,DEU,2015,41929.75491,81686611.0,800.822509765625,9.756901741027832,80.5658
Germany,DEU,2016,42948.93819,82348669.0,797.98828125,9.642186164855955,80.8371
Germany,DEU,2017,45553.93415,82657002.0,784.5951538085938,9.441122055053713,80.9371
Germany,DEU,2018,48916.16866,82905782.0,758.7713623046875,9.101414680480955,80.8747
Germany,DEU,2019,47656.19974,83092962.0,708.6489868164062,8.480802536010742,81.1893
Germany,DEU,2020,47394.87345,83160871.0,647.1768188476562,7.738691806793213,81.0036
Germany,DEU,2021,52349.246,83196078.0,677.9976806640625,8.100613594055176,81.1059
Germany,DEU,2022,50506.51796,83177813.0,667.843017578125,7.94235897064209,80.5796
Germany,DEU,2023,54776.76682,83287273.0,593.7659912109375,7.022808074951172,81.3777
India,IND,1990,371.0859362,864972221.0,577.986572265625,0.6682140231132507,58.6184
India,IND,1991,305.5740559,883927600.0,615.38818359375,0.6961974501609802,59.0324
India,IND,1992,319.1824726,902957070.0,655.4235229492188,0.7258634567260742,59.445
India,IND,1993,302.8848062,922118387.0,677.2620849609375,0.7344632744789124,59.823
India,IND,1994,347.7342147,941163767.0,714.0427856445312,0.7586807012557983,60.2372
India,IND,1995,375.1760054,960301044.0,760.4801635742188,0.7919185161590576,60.6295
India,IND,1996,401.0467547,979678458.0,823.6021728515625,0.8406862020492554,61.0269
India,IND,1997,416.2281162,999133762.0,857.9757690429688,0.8587195873260498,61.4393
India,IND,1998,413.6308641,1018665080.0,875.7833862304688,0.8597363233566284,61.8525
India,IND,1999,441.9279914,1038225823.0,961.19384765625,0.9258042573928832,62.2837
India,IND,2000,442.7502189,1057922733.0,987.0650634765624,0.9330219030380248,62.7492
India,IND,2001,450.3579005,1077898575.0,1001.1984252929688,0.928842842578888,63.1581
India,IND,2002,469.149929,1097600380.0,1032.7503662109375,0.9409165382385254,63.6486
India,IND,2003,544.1431335,1116803006.0,1068.39794921875,0.9566574692726136,64.0862
India,IND,2004,624.2588265,1135991513.0,1134.6109619140625,0.9987847208976746,64.4843
India,IND,2005,710.4880804,1154676322.0,1195.393310546875,1.0352627038955688,64.9385
India,IND,2006,801.6683537,1172878890.0,1293.3214111328125,1.1026897430419922,65.3726
India,IND,2007,1021.887077,1190676021.0,1393.4852294921875,1.1703311204910278,65.8034
India,IND,2008,992.5195849,1207930964.0,1490.366455078125,1.2338175773620603,66.2471
India,IND,2009,1094.949746,1225524753.0,1613.32763671875,1.3164381980895996,66.7001
India,IND,2010,1347.519391,1243481564.0,1678.529541015625,1.349862813949585,67.1616
India,IND,2011,1445.461275,1261224954.0,1765.69482421875,1.3999841213226318,67.6228
India,IND,2012,1429.321995,1278674502.0,1926.986328125,1.5070186853408811,68.0763
India,IND,2013,1432.843975,1295829511.0,1995.337158203125,1.539814591407776,68.499
India,IND,2014,1553.883961,1312277191.0,2148.052001953125,1.636888861656189,68.9323
India,IND,2015,1583.998159,1328024498.0,2231.8173828125,1.6805543899536133,69.326
India,IND,2016,1707.508929,1343944296.0,2352.5400390625,1.750474452972412,69.7091
India,IND,2017,1950.104683,1359657400.0,2425.721923828125,1.7840684652328491,70.0676
India,IND,2018,1966.254552,1374659064.0,2595.22705078125,1.8879060745239256,70.4152
India,IND,2019,2041.428637,1389030312.0,2611.174560546875,1.8798543214797971,70.7463
India,IND,2020,1907.042516,1402617695.0,2422.73193359375,1.7272932529449463,70.1563
India,IND,2021,2239.613844,1414203896.0,2675.778076171875,1.8920737504959104,67.2823
India,IND,2022,2347.448294,1425423212.0,2831.131591796875,1.9861692190170288,71.6984
India,IND,2023,2530.120313,1438069596.0,3062.75634765625,2.129769325256348,72.0026
Indonesia,IDN,1990,578.4201211,183501098.0,154.99069213867188,0.8446308374404907,63.2486
Indonesia,IDN,1991,624.3874954,186778238.0,174.7542266845703,0.9356241226196288,63.7031
Indonesia,IDN,1992,673.6710395,190043744.0,199.2980194091797,1.04869544506073,64.1821
Indonesia,IDN,1993,817.3951164,193305168.0,214.9628448486328,1.1120388507843018,64.8509
Indonesia,IDN,1994,899.7939829,196591828.0,219.199951171875,1.1150003671646118,65.0413
Indonesia,IDN,1995,1011.226142,199888057.0,222.2252960205078,1.1117486953735352,65.2633
Indonesia,IDN,1996,1118.92133,203204348.0,252.85574340820312,1.2443422079086304,65.4648
Indonesia,IDN,1997,1044.606748,206536095.0,279.69561767578125,1.3542214632034302,65.7737
Indonesia,IDN,1998,454.8778008,209826788.0,244.31532287597656,1.1643667221069336,65.9416
Indonesia,IDN,1999,657.2689347,213004668.0,291.7706604003906,1.3697853088378906,66.0015
Indonesia,IDN,2000,763.711125,216077790.0,281.054443359375,1.3007094860076904,66.2919
Indonesia,IDN,2001,732.3070934,219097902.0,316.7593688964844,1.445743441581726,66.5826
Indonesia,IDN,2002,881.0029136,222088495.0,308.2013244628906,1.387740969657898,66.9535
Indonesia,IDN,2003,1043.210584,225048008.0,339.0238952636719,1.5064514875411987,67.134
Indonesia,IDN,2004,1126.840044,227926649.0,342.7086181640625,1.5035916566848757,65.5208
Indonesia,IDN,2005,1238.214476,230871650.0,347.3612670898437,1.5045645236968994,67.5308
Indonesia,IDN,2006,1558.315628,233951652.0,346.3657531738281,1.480501413345337,67.6636
Indonesia,IDN,2007,1823.219763,237062337.0,387.5772399902344,1.6349170207977295,67.9141
Indonesia,IDN,2008,2124.554839,240157903.0,365.384033203125,1.5214325189590454,68.0846
Indonesia,IDN,2009,2218.485419,243220028.0,398.6244201660156,1.638945698738098,68.2674
Indonesia,IDN,2010,3065.683484,246305322.0,445.3700866699219,1.808203220367432,68.3642
Indonesia,IDN,2011,3579.464425,249470032.0,500.4576721191406,2.0060832500457764,68.629
Indonesia,IDN,2012,3632.27254,252698525.0,515.7695922851562,2.0410470962524414,68.8617
